tile_id,temperature_1400_c,min_temperature_1400_c,max_temperature_1400_c,lat,lon,city,area,temperature_c,exceedance_h,threshold_c,area_reference_temperature_c,env_apparent_temperature_c,env_wet_bulb_c,env_relative_humidity_pct,env_heat_index_c,precipitation_mm,env_cloud_cover_context,solar_ghi,solar_dni,solar_dhi,fg_canopy_fraction,fg_vegetation_fraction,fg_building_fraction,fg_road_fraction,fg_impervious_fraction,fg_pervious_fraction,canopy_fraction,vegetation_fraction,building_fraction,road_fraction,impervious_fraction,pervious_fraction,canopy_geoid_legacy,blockgroup_area_km2,geoid_blockgroup,geoid_tract,population_acs_matched,population,poverty_fraction,no_vehicle_fraction,poverty_count,poverty_universe,households_total,no_vehicle_households,transit_stop_count,source_tile_id,source_exceedance_h,thermal_stress_index,vulnerability,exposure_multiplier,exposed_population,baseline_person_hours,equity_weighted_person_hours,high_vulnerability
miami::Little_Havana::45,31.0608,31.0608,31.0608,25.752689937859685,-80.21876416666001,miami,Little_Havana,31.0608,1.2499,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,12,45,1.2499,0.08510766048978947,0.31244776404757707,1.166153846153846,36.69780015044465,49.772347976556915,61.43579210406179,False
miami::Little_Havana::46,31.1207,31.1207,31.1207,25.752684550072665,-80.21776063737558,miami,Little_Havana,31.1207,1.5271,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,9,46,1.5271,0.12556239259688662,0.31244776404757707,1.1246153846153846,35.39062257252643,60.83104171581327,75.08593394240633,False
miami::Little_Havana::47,31.21,31.21,31.21,25.752679155370732,-80.21675710837746,miami,Little_Havana,31.21,1.941,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,11,47,1.941,0.1859314957914898,0.31244776404757707,1.1523076923076923,36.262074291138575,83.47141618491325,103.03175919655892,False
miami::Little_Havana::48,31.3312,31.3312,31.3312,25.75267375375389,-80.21575357966609,miami,Little_Havana,31.3312,2.5033,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,10,48,2.5033,0.26791524104426595,0.31244776404757707,1.1384615384615384,35.82634843183251,113.7118347707923,140.3585911607035,False
miami::Little_Havana::49,31.4803,31.4803,31.4803,25.752668345222148,-80.21475005124181,miami,Little_Havana,31.4803,3.1958,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,11,49,3.1958,0.36884030699309955,0.31244776404757707,1.1523076923076923,36.262074291138575,158.62988914224334,195.80255477245007,False
miami::Little_Havana::50,31.6513,31.6513,31.6513,25.75266292977552,-80.21374652310496,miami,Little_Havana,31.6513,3.9907,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.178785591,0.5664,0.1871,0.0974,0.1871,0.5664,120860066011,0.233722,120860066081,12086006608,True,31.19090201179179,0.0494585894059116,0.1297653958944281,169,3417,1364,177,13,50,3.9907,0.4846514114112054,0.16685913820105602,1.18,36.805264373914305,218.06377101476684,245.35322069306412,False
miami::Little_Havana::51,31.8385,31.8385,31.8385,25.752657507413996,-80.21274299525595,miami,Little_Havana,31.8385,4.8604,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.178785591,0.5664,0.1871,0.0974,0.1871,0.5664,120860066011,0.233722,120860066081,12086006608,True,31.19090201179179,0.0494585894059116,0.1297653958944281,169,3417,1364,177,13,51,4.8604,0.6113882217461523,0.16685913820105602,1.18,36.805264373914305,288.25851084824507,324.3324358726885,False
miami::Little_Havana::52,32.0356,32.0356,32.0356,25.75265207813759,-80.21173946769512,miami,Little_Havana,32.0356,5.7769,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.200832634,0.5664,0.1871,0.0974,0.1871,0.5664,120860067022,0.478167,120860067152,12086006715,True,25.99510212959071,0.0623351714217214,0.0506263048016701,260,4171,1916,97,12,52,5.7769,0.744900506096804,0.10812675292927094,1.166153846153846,30.31428832958424,305.57153474607,330.3518781258498,False
miami::Little_Havana::53,32.2368,32.2368,32.2368,25.752646641946324,-80.21073594042285,miami,Little_Havana,32.2368,6.7125,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.200832634,0.5664,0.1871,0.0974,0.1871,0.5664,120860067022,0.478167,120860067152,12086006715,True,25.99510212959071,0.0623351714217214,0.0506263048016701,260,4171,1916,97,13,53,6.7125,0.881193262007037,0.10812675292927094,1.18,30.674220512917035,387.3390192514854,418.75030207733903,False
miami::Little_Havana::54,32.4362,32.4362,32.4362,25.752641198840188,-80.20973241343951,miami,Little_Havana,32.4362,7.6395,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.200832634,0.5664,0.1871,0.0974,0.1871,0.5664,120860067022,0.478167,120860067152,12086006715,True,25.99510212959071,0.0623351714217214,0.0506263048016701,260,4171,1916,97,11,54,7.6395,0.9676342501238884,0.10812675292927094,1.1523076923076923,29.954356146251445,450.2661489878815,486.78051147090173,False
miami::Little_Havana::55,32.6277,32.6277,32.6277,25.7526357488192,-80.20872888674545,miami,Little_Havana,32.6277,8.5301,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.200832634,0.5664,0.1871,0.0974,0.1871,0.5664,120860067022,0.478167,120860067152,12086006715,True,25.99510212959071,0.0623351714217214,0.0506263048016701,260,4171,1916,97,11,55,8.5301,1.0,0.10812675292927094,1.1523076923076923,29.954356146251445,511.0273067262789,552.4690992271562,False
miami::Little_Havana::56,32.8054,32.8054,32.8054,25.752630291883364,-80.20772536034104,miami,Little_Havana,32.8054,9.3564,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.200832634,0.5664,0.1871,0.0974,0.1871,0.5664,120860067022,0.478167,120860067152,12086006715,True,25.99510212959071,0.0623351714217214,0.0506263048016701,260,4171,1916,97,12,56,9.3564,1.0,0.10812675292927094,1.166153846153846,30.31428832958424,567.265214653844,613.2676239365286,False
miami::Little_Havana::57,32.9633,32.9633,32.9633,25.752624828032687,-80.20672183422667,miami,Little_Havana,32.9633,10.0908,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.200832634,0.5664,0.1871,0.0974,0.1871,0.5664,120860067022,0.478167,120860067152,12086006715,True,25.99510212959071,0.0623351714217214,0.0506263048016701,260,4171,1916,97,10,57,10.0908,1.0,0.10812675292927094,1.1384615384615384,29.59442396291865,597.2628266500391,645.6978942183092,False
miami::Little_Havana::58,33.0954,33.0954,33.0954,25.752619357267186,-80.20571830840268,miami,Little_Havana,33.0954,10.7055,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.200832634,0.5664,0.1871,0.0974,0.1871,0.5664,120860067022,0.478167,120860067152,12086006715,True,25.99510212959071,0.0623351714217214,0.0506263048016701,260,4171,1916,97,8,58,10.7055,1.0,0.10812675292927094,1.1107692307692307,28.874559596253064,618.2331955153744,668.3688565034978,False
miami::Little_Havana::59,33.1972,33.1972,33.1972,25.752613879586853,-80.20471478286944,miami,Little_Havana,33.1972,11.1789,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.200832634,0.5664,0.1871,0.0974,0.1871,0.5664,120860067022,0.497845,120860067153,12086006715,True,19.44380279002501,0.0623351714217214,0.0506263048016701,260,4171,1916,97,7,59,11.1789,1.0,0.10812675292927094,1.096923076923077,21.328355983519742,476.8551174083377,515.5257140056401,False
miami::Little_Havana::60,31.2987,31.2987,31.2987,25.75366707364271,-80.2338113836212,miami,Little_Havana,31.2987,2.3148,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2438,0.2438,0.5688,0.0810999999999999,0.5688,0.2438,0.15180788,0.2438,0.5688,0.0810999999999999,0.5688,0.2438,120860065012,0.338566,120860065012,12086006501,True,35.975260362824386,0.0912581216774955,0.0784929356357927,309,3386,1274,100,7,60,2.3148,0.2425138650589042,0.22378622258179867,1.096923076923077,39.462093290298135,113.49973206336996,132.54948929025085,False
miami::Little_Havana::61,31.2998,31.2998,31.2998,25.75366178936979,-80.23280784254767,miami,Little_Havana,31.2998,2.3259,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2438,0.2438,0.5688,0.0810999999999999,0.5688,0.2438,0.15180788,0.2438,0.5688,0.0810999999999999,0.5688,0.2438,120860065012,0.338566,120860065012,12086006501,True,35.975260362824386,0.0912581216774955,0.0784929356357927,309,3386,1274,100,10,61,2.3259,0.24380123767166964,0.22378622258179867,1.1384615384615384,40.95645025921545,118.48526170626282,138.37178856790814,False
miami::Little_Havana::62,31.2966,31.2966,31.2966,25.753656498181563,-80.231804301755,miami,Little_Havana,31.2966,2.3163,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2438,0.2438,0.5688,0.0810999999999999,0.5688,0.2438,0.15180788,0.2438,0.5688,0.0810999999999999,0.5688,0.2438,120860065012,0.338566,120860065012,12086006501,True,35.975260362824386,0.0912581216774955,0.0784929356357927,309,3386,1274,100,12,62,2.3163,0.24211195840336847,0.22378622258179867,1.166153846153846,41.952688238493664,120.70224417355874,140.96086863411873,False
miami::Little_Havana::63,31.2882,31.2882,31.2882,25.75365120007804,-80.23080076124356,miami,Little_Havana,31.2882,2.2829,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2438,0.2438,0.5688,0.0810999999999999,0.5688,0.2438,0.15180788,0.2438,0.5688,0.0810999999999999,0.5688,0.2438,120860065012,0.338566,120860065012,12086006501,True,35.975260362824386,0.0912581216774955,0.0784929356357927,309,3386,1274,100,14,63,2.2829,0.23693467731290402,0.22378622258179867,1.18,42.450807228132774,119.87251197118535,139.99187445525263,False
miami::Little_Havana::64,31.2741,31.2741,31.2741,25.753645895059226,-80.22979722101371,miami,Little_Havana,31.2741,2.2221,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2777,0.2777,0.4731,0.1039,0.4731,0.2777,0.146766644,0.2777,0.4731,0.1039,0.4731,0.2777,120860065032,0.33686,120860065032,12086006503,True,35.26687644718874,0.1623290692545214,0.1113831089351285,368,2267,817,91,14,64,2.2221,0.2278151837434514,0.46514464384819393,1.18,41.614914207682716,113.5391406357323,153.14823298611057,False
miami::Little_Havana::65,31.2535,31.2535,31.2535,25.75364058312513,-80.2287936810658,miami,Little_Havana,31.2535,2.1306,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2777,0.2777,0.4731,0.1039,0.4731,0.2777,0.146766644,0.2777,0.4731,0.1039,0.4731,0.2777,120860065032,0.33686,120860065032,12086006503,True,35.26687644718874,0.1623290692545214,0.1113831089351285,368,2267,817,91,14,65,2.1306,0.21424961754743926,0.46514464384819393,1.18,41.614914207682716,107.6611220340163,145.2196177326234,False
miami::Little_Havana::66,31.2258,31.2258,31.2258,25.753635264275754,-80.22779014140022,miami,Little_Havana,31.2258,2.005,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2777,0.2777,0.4731,0.1039,0.4731,0.2777,0.146766644,0.2777,0.4731,0.1039,0.4731,0.2777,120860065032,0.33686,120860065032,12086006503,True,35.26687644718874,0.1623290692545214,0.1113831089351285,368,2267,817,91,11,66,2.005,0.19577627827451652,0.46514464384819393,1.1523076923076923,40.63829301376057,97.4315850847249,131.42142004257443,False
miami::Little_Havana::67,31.1906,31.1906,31.1906,25.75362993851111,-80.22678660201731,miami,Little_Havana,31.1906,1.8444,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2777,0.2777,0.4731,0.1039,0.4731,0.2777,0.146766644,0.2777,0.4731,0.1039,0.4731,0.2777,120860065032,0.33686,120860065032,12086006503,True,35.26687644718874,0.1623290692545214,0.1113831089351285,368,2267,817,91,10,67,1.8444,0.17221118612630962,0.46514464384819393,1.1384615384615384,40.14998241679949,86.80531839906618,117.08809008221321,False
miami::Little_Havana::68,31.1509,31.1509,31.1509,25.75362460583121,-80.22578306291749,miami,Little_Havana,31.1509,1.6614,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2777,0.2777,0.4731,0.1039,0.4731,0.2777,0.146766644,0.2777,0.4731,0.1039,0.4731,0.2777,120860065032,0.33686,120860065032,12086006503,True,35.26687644718874,0.1623290692545214,0.1113831089351285,368,2267,817,91,8,68,1.6614,0.14546420173882957,0.46514464384819393,1.1107692307692307,39.17336122287734,74.54981404081906,100.55714906654346,False
miami::Little_Havana::69,31.1103,31.1103,31.1103,25.753619266236058,-80.22477952410107,miami,Little_Havana,31.1103,1.474,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2777,0.2777,0.4731,0.1039,0.4731,0.2777,0.146766644,0.2777,0.4731,0.1039,0.4731,0.2777,120860065032,0.33686,120860065032,12086006503,True,35.26687644718874,0.1623290692545214,0.1113831089351285,368,2267,817,91,8,69,1.474,0.11808808693287179,0.46514464384819393,1.1107692307692307,39.17336122287734,64.56012178140705,87.0824679210135,False
miami::Little_Havana::70,31.0727,31.0727,31.0727,25.75361391972566,-80.22377598556844,miami,Little_Havana,31.0727,1.2998,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2777,0.2777,0.4731,0.1039,0.4731,0.2777,0.146766644,0.2777,0.4731,0.1039,0.4731,0.2777,120860065032,0.33686,120860065032,12086006503,True,35.26687644718874,0.1623290692545214,0.1113831089351285,368,2267,817,91,10,70,1.2998,0.09267619298325558,0.46514464384819393,1.1384615384615384,40.14998241679949,57.02343473020595,76.91654365914273,False
miami::Little_Havana::71,31.0419,31.0419,31.0419,25.753608566300027,-80.22277244731998,miami,Little_Havana,31.0419,1.1568,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.146766644,0.257,0.5867,0.0127,0.5867,0.257,120860065032,0.33686,120860065032,12086006503,True,35.26687644718874,0.1623290692545214,0.1113831089351285,368,2267,817,91,10,71,1.1568,0.07209433650596848,0.46514464384819393,1.1384615384615384,40.14998241679949,49.793957141411774,67.16500148666243,False
miami::Little_Havana::72,31.0217,31.0217,31.0217,25.75360320595916,-80.22176890935604,miami,Little_Havana,31.0217,1.0626,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,11,72,1.0626,0.06692114337812041,0.31244776404757707,1.1523076923076923,36.262074291138575,41.11069100158806,50.74439861301084,False
miami::Little_Havana::73,31.0159,31.0159,31.0159,25.75359783870307,-80.22076537167699,miami,Little_Havana,31.0159,1.0352,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,10,73,1.0352,0.06543577109388655,0.31244776404757707,1.1384615384615384,35.82634843183251,39.514280862424286,48.773892389983615,False
miami::Little_Havana::74,31.0284,31.0284,31.0284,25.753592464531764,-80.21976183428319,miami,Little_Havana,31.0284,1.0922,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,10,74,1.0922,0.06863700446508054,0.31244776404757707,1.1384615384615384,35.82634843183251,41.815272015008205,51.61408819810611,False
miami::Little_Havana::75,31.0629,31.0629,31.0629,25.75358708344525,-80.21875829717504,miami,Little_Havana,31.0629,1.2515,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,9,75,1.2515,0.08579042828369557,0.31244776404757707,1.1246153846153846,35.39062257252643,48.091139249173004,59.36061594585159,False
miami::Little_Havana::76,31.1232,31.1232,31.1232,25.753581695443543,-80.21775476035288,miami,Little_Havana,31.1232,1.5308,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,9,76,1.5308,0.12653786062982567,0.31244776404757707,1.1246153846153846,35.39062257252643,61.03127574698504,75.33308998007249,False
miami::Little_Havana::77,31.2132,31.2132,31.2132,25.75357630052664,-80.21675122381706,miami,Little_Havana,31.2132,1.9479,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,8,77,1.9479,0.18737615406830715,0.31244776404757707,1.1107692307692307,34.954896713220364,80.84683142640418,99.79214020853772,False
miami::Little_Havana::78,31.3352,31.3352,31.3352,25.753570898694555,-80.21574768756798,miami,Little_Havana,31.3352,2.5144,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,9,78,2.5144,0.2699452997991484,0.31244776404757707,1.1246153846153846,35.39062257252643,113.0075828113824,139.4893077387608,False
miami::Little_Havana::79,31.4855,31.4855,31.4855,25.75356548994729,-80.214744151606,miami,Little_Havana,31.4855,3.212,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.257,0.257,0.5867,0.0127,0.5867,0.257,0.15342782,0.257,0.5867,0.0127,0.5867,0.257,120860065042,0.319361,120860065042,12086006504,True,31.469089838771797,0.1115902964959568,0.104191616766467,207,1855,835,87,10,79,3.212,0.37163974602441857,0.31244776404757707,1.1384615384615384,35.82634843183251,157.84038920643567,194.8280467193983,False
miami::Little_Havana::80,31.6578,31.6578,31.6578,25.75356007428486,-80.21374061593147,miami,Little_Havana,31.6578,4.0125,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.178785591,0.5664,0.1871,0.0974,0.1871,0.5664,120860066011,0.233722,120860066081,12086006608,True,31.19090201179179,0.0494585894059116,0.1297653958944281,169,3417,1364,177,9,80,4.0125,0.4882911407695404,0.16685913820105602,1.1246153846153846,35.07776826249199,209.47630111892306,235.69107742760934,False
miami::Little_Havana::81,31.8462,31.8462,31.8462,25.75355465170726,-80.2127370805448,miami,Little_Havana,31.8462,4.8881,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.178785591,0.5664,0.1871,0.0974,0.1871,0.5664,120860066011,0.233722,120860066081,12086006608,True,31.19090201179179,0.0494585894059116,0.1297653958944281,169,3417,1364,177,9,81,4.8881,0.6158698116746968,0.16685913820105602,1.1246153846153846,35.07776826249199,277.06291813090405,311.73577794099833,False
miami::Little_Havana::82,32.0448,32.0448,32.0448,25.75354922221452,-80.21173354544631,miami,Little_Havana,32.0448,5.8106,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.178785591,0.5664,0.1871,0.0974,0.1871,0.5664,120860066011,0.233722,120860066081,12086006608,True,31.19090201179179,0.0494585894059116,0.1297653958944281,169,3417,1364,177,11,82,5.8106,0.7503098462331893,0.16685913820105602,1.1523076923076923,35.94151631820315,365.53781459469377,411.2828081370697,False
miami::Little_Havana::83,32.2474,32.2474,32.2474,25.753543785806624,-80.21073001063638,miami,Little_Havana,32.2474,6.7522,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.5664,0.5664,0.1871,0.0974,0.1871,0.5664,0.200832634,0.5664,0.1871,0.0974,0.1871,0.5664,120860067022,0.478167,120860067152,12086006715,True,25.99510212959071,0.0623351714217214,0.0506263048016701,260,4171,1916,97,10,83,6.7522,0.8875047424842922,0.10812675292927094,1.1384615384615384,29.59442396291865,377.17529632670164,407.762351384408,False
